name;url;type
introduction_R_22-04-18;https://github.com/rladies/meetup-presentations_loughborough/tree/master/introduction_R_22-04-18;dir
introduction_tidyverse_16-04-18;https://github.com/rladies/meetup-presentations_loughborough/tree/master/introduction_tidyverse_16-04-18;dir
2019_02_What_R_we_doing_in_Cancer_Research;https://github.com/rladies/meetup-presentations_lyon/tree/master/2019_02_What_R_we_doing_in_Cancer_Research;dir
2019_04_Untidyverse_with_career_tips;https://github.com/rladies/meetup-presentations_lyon/tree/master/2019_04_Untidyverse_with_career_tips;dir
2019_11_dplyr_episode_9_rise_of_the_vctrs;https://github.com/rladies/meetup-presentations_lyon/tree/master/2019_11_dplyr_episode_9_rise_of_the_vctrs;dir
README.md;https://github.com/rladies/meetup-presentations_lyon/blob/master/README.md;file
.gitignore;https://github.com/rladies/meetup-presentations_madrid/blob/master/.gitignore;file
README.md;https://github.com/rladies/meetup-presentations_madrid/blob/master/README.md;file
madrid_20161024_first-presentation;https://github.com/rladies/meetup-presentations_madrid/tree/master/madrid_20161024_first-presentation;dir
madrid_20170225_r-finance;https://github.com/rladies/meetup-presentations_madrid/tree/master/madrid_20170225_r-finance;dir
madrid_20170503_api_periodismo_datos;https://github.com/rladies/meetup-presentations_madrid/tree/master/madrid_20170503_api_periodismo_datos;dir
madrid_20180525_Rmarkdown;https://github.com/rladies/meetup-presentations_madrid/tree/master/madrid_20180525_Rmarkdown;dir
madrid_20180525_public-research;https://github.com/rladies/meetup-presentations_madrid/tree/master/madrid_20180525_public-research;dir
madrid_20190312_flexdashboards;https://github.com/rladies/meetup-presentations_madrid/tree/master/madrid_20190312_flexdashboards;dir
madrid_20190415_global-graph-celebration-day;https://github.com/rladies/meetup-presentations_madrid/tree/master/madrid_20190415_global-graph-celebration-day;dir
madrid_2019_02_07_datatableIntro;https://github.com/rladies/meetup-presentations_madrid/tree/master/madrid_2019_02_07_datatableIntro;dir
santiago_20190907_xantardev;https://github.com/rladies/meetup-presentations_madrid/tree/master/santiago_20190907_xantardev;dir
.gitignore;https://github.com/rladies/meetup-presentations_manchester/blob/master/.gitignore;file
2019;https://github.com/rladies/meetup-presentations_manchester/tree/master/2019;dir
README.md;https://github.com/rladies/meetup-presentations_manchester/blob/master/README.md;file
archive;https://github.com/rladies/meetup-presentations_manchester/tree/master/archive;dir
docs;https://github.com/rladies/meetup-presentations_manchester/tree/master/docs;dir
images;https://github.com/rladies/meetup-presentations_manchester/tree/master/images;dir
.DS_Store;https://github.com/rladies/meetup-presentations_melbourne/blob/master/.DS_Store;file
.gitignore;https://github.com/rladies/meetup-presentations_melbourne/blob/master/.gitignore;file
README.Rmd;https://github.com/rladies/meetup-presentations_melbourne/blob/master/README.Rmd;file
README.md;https://github.com/rladies/meetup-presentations_melbourne/blob/master/README.md;file
README_files;https://github.com/rladies/meetup-presentations_melbourne/tree/master/README_files;dir
RLadiesMelbourne.Rproj;https://github.com/rladies/meetup-presentations_melbourne/blob/master/RLadiesMelbourne.Rproj;file
logo.png;https://github.com/rladies/meetup-presentations_melbourne/blob/master/logo.png;file
2018-04-13-primer-meetup;https://github.com/rladies/meetup-presentations_mendoza/tree/master/2018-04-13-primer-meetup;dir
2018-04-28-segundo-meetup-workshop;https://github.com/rladies/meetup-presentations_mendoza/tree/master/2018-04-28-segundo-meetup-workshop;dir
2018-11-29;https://github.com/rladies/meetup-presentations_mendoza/tree/master/2018-11-29;dir
2019-03-26;https://github.com/rladies/meetup-presentations_mendoza/tree/master/2019-03-26;dir
2019-04-27-flisol;https://github.com/rladies/meetup-presentations_mendoza/tree/master/2019-04-27-flisol;dir
2019-06-18-rmarkdown;https://github.com/rladies/meetup-presentations_mendoza/tree/master/2019-06-18-rmarkdown;dir
README.md;https://github.com/rladies/meetup-presentations_mendoza/blob/master/README.md;file
.gitignore;https://github.com/rladies/meetup-presentations_miami/blob/master/.gitignore;file
README.md;https://github.com/rladies/meetup-presentations_miami/blob/master/README.md;file
R-Ladies_Milan_kickoff.pdf;https://github.com/rladies/meetup-presentations_milan/blob/master/R-Ladies_Milan_kickoff.pdf;file
README.md;https://github.com/rladies/meetup-presentations_milan/blob/master/README.md;file
.gitignore;https://github.com/rladies/meetup-presentations_montenegro/blob/master/.gitignore;file
README.md;https://github.com/rladies/meetup-presentations_montenegro/blob/master/README.md;file
.gitignore;https://github.com/rladies/meetup-presentations_montevideo/blob/master/.gitignore;file
2017-08-30-kickoff;https://github.com/rladies/meetup-presentations_montevideo/tree/master/2017-08-30-kickoff;dir
2017-11-15-ggplot2;https://github.com/rladies/meetup-presentations_montevideo/tree/master/2017-11-15-ggplot2;dir
2017-12-13-Viz_genomics+NASADatanauts;https://github.com/rladies/meetup-presentations_montevideo/tree/master/2017-12-13-Viz_genomics%2BNASADatanauts;dir
2018-04-12-charlas;https://github.com/rladies/meetup-presentations_montevideo/tree/master/2018-04-12-charlas;dir
2018-06-07-rmarkdown;https://github.com/rladies/meetup-presentations_montevideo/tree/master/2018-06-07-rmarkdown;dir
2018-08-30-1er_año;https://github.com/rladies/meetup-presentations_montevideo/tree/master/2018-08-30-1er_an%CC%83o;dir
2018-08-30-1er_año;https://github.com/rladies/meetup-presentations_montevideo/tree/master/2018-08-30-1er_a%C3%B1o;dir
2018-10-23-tidyverse;https://github.com/rladies/meetup-presentations_montevideo/tree/master/2018-10-23-tidyverse;dir
2018-12-12;https://github.com/rladies/meetup-presentations_montevideo/tree/master/2018-12-12;dir
2019-05-29-shiny;https://github.com/rladies/meetup-presentations_montevideo/tree/master/2019-05-29-shiny;dir
2019-11-26-Edu;https://github.com/rladies/meetup-presentations_montevideo/tree/master/2019-11-26-Edu;dir
README.md;https://github.com/rladies/meetup-presentations_montevideo/blob/master/README.md;file
meetup-presentations_montevideo.Rproj;https://github.com/rladies/meetup-presentations_montevideo/blob/master/meetup-presentations_montevideo.Rproj;file
.gitignore;https://github.com/rladies/meetup-presentations_montreal/blob/master/.gitignore;file
.gitmodules;https://github.com/rladies/meetup-presentations_montreal/blob/master/.gitmodules;file
20180315_Kickoff;https://github.com/rladies/meetup-presentations_montreal/tree/master/20180315_Kickoff;dir
20180419_ggplot;https://github.com/rladies/meetup-presentations_montreal/tree/master/20180419_ggplot;dir
20180920_RLadies-welcome;https://github.com/rladies/meetup-presentations_montreal/tree/master/20180920_RLadies-welcome;dir
20181018_shiny;https://github.com/rladies/meetup-presentations_montreal/tree/master/20181018_shiny;dir
20181115_data-cleaning-social-network;https://github.com/rladies/meetup-presentations_montreal/tree/master/20181115_data-cleaning-social-network;dir
20190117_dplyr;https://github.com/rladies/meetup-presentations_montreal/tree/master/20190117_dplyr;dir
20190221_ML;https://github.com/rladies/meetup-presentations_montreal/tree/master/20190221_ML;dir
20190319_women-tech;https://github.com/rladies/meetup-presentations_montreal/tree/master/20190319_women-tech;dir
20190418_rladies-git-intro;https://github.com/cldougl/rladies-git-intro/tree/51807f9d8b5e4064ac1730ca03f3618931cbd853;file
20190620_Intro-To-R;https://github.com/rladies/meetup-presentations_montreal/tree/master/20190620_Intro-To-R;dir
20190919_DashR-Demo;https://github.com/rpkyle/rladies-mtl-demo/tree/e5bf56f1c9ed199806da5d6fb5ab0b07260a5ba5;file
20191121_dplyr-workshop;https://github.com/rladies/meetup-presentations_montreal/tree/master/20191121_dplyr-workshop;dir
20200116_portfolio-modelling;https://github.com/Scott-Clone/portfolio-modelling/tree/993f826eee0fec086201875b14ed0ac4d53c02e8;file
20200220_leaving-academia;https://github.com/rladies/meetup-presentations_montreal/tree/master/20200220_leaving-academia;dir
README.html;https://github.com/rladies/meetup-presentations_montreal/blob/master/README.html;file
README.md;https://github.com/rladies/meetup-presentations_montreal/blob/master/README.md;file
archived;https://github.com/rladies/meetup-presentations_montreal/tree/master/archived;dir
meetup-presentations_montreal.Rproj;https://github.com/rladies/meetup-presentations_montreal/blob/master/meetup-presentations_montreal.Rproj;file
.gitignore;https://github.com/rladies/meetup-presentations_munich/blob/master/.gitignore;file
README.md;https://github.com/rladies/meetup-presentations_munich/blob/master/README.md;file
.gitignore;https://github.com/rladies/meetup-presentations_nashville/blob/master/.gitignore;file
2016-11-07_kickoff-intro;https://github.com/rladies/meetup-presentations_nashville/tree/master/2016-11-07_kickoff-intro;dir
2016-12-06_data.tableWhereHaveYouBeen.ipynb;https://github.com/rladies/meetup-presentations_nashville/blob/master/2016-12-06_data.tableWhereHaveYouBeen.ipynb;file
2017-01-10_RResources.pdf;https://github.com/rladies/meetup-presentations_nashville/blob/master/2017-01-10_RResources.pdf;file
2017-03-21_intro_shiny;https://github.com/rladies/meetup-presentations_nashville/tree/master/2017-03-21_intro_shiny;dir
2017-09-12_pipes_and_gis;https://github.com/rladies/meetup-presentations_nashville/tree/master/2017-09-12_pipes_and_gis;dir
2017-11-13_intro_purrr;https://github.com/rladies/meetup-presentations_nashville/tree/master/2017-11-13_intro_purrr;dir
2017-12-07_snowflakes-and-data-cleaning;https://github.com/rladies/meetup-presentations_nashville/tree/master/2017-12-07_snowflakes-and-data-cleaning;dir
2018-12-10_datasci_workflows;https://github.com/rladies/meetup-presentations_nashville/tree/master/2018-12-10_datasci_workflows;dir
2019-09-16_r_package_development;https://github.com/rladies/meetup-presentations_nashville/tree/master/2019-09-16_r_package_development;dir
README.md;https://github.com/rladies/meetup-presentations_nashville/blob/master/README.md;file
Flyer2.jpg;https://github.com/rladies/meetup-presentations_natal/blob/master/Flyer2.jpg;file
PRECNEB.txt;https://github.com/rladies/meetup-presentations_natal/blob/master/PRECNEB.txt;file
R-Ladies-Natal_1stmeetup.pdf;https://github.com/rladies/meetup-presentations_natal/blob/master/R-Ladies-Natal_1stmeetup.pdf;file
R-Ladies_RulesGuidelines.pdf;https://github.com/rladies/meetup-presentations_natal/blob/master/R-Ladies_RulesGuidelines.pdf;file
README.md;https://github.com/rladies/meetup-presentations_natal/blob/master/README.md;file
Script 2Meetup;https://github.com/rladies/meetup-presentations_natal/blob/master/Script%202Meetup;file
TMEDNEB.txt;https://github.com/rladies/meetup-presentations_natal/blob/master/TMEDNEB.txt;file
URANEB.txt;https://github.com/rladies/meetup-presentations_natal/blob/master/URANEB.txt;file
estacao_saoluis_mensal.csv;https://github.com/rladies/meetup-presentations_natal/blob/master/estacao_saoluis_mensal.csv;file
script_minicurso_ladies.R;https://github.com/rladies/meetup-presentations_natal/blob/master/script_minicurso_ladies.R;file
README.md;https://github.com/rladies/meetup-presentations_newcastle/blob/master/README.md;file
meetup-presentations_newcastle.Rproj;https://github.com/rladies/meetup-presentations_newcastle/blob/master/meetup-presentations_newcastle.Rproj;file
presentations_and_talks;https://github.com/rladies/meetup-presentations_newcastle/tree/master/presentations_and_talks;dir
workshop_and_tutorials;https://github.com/rladies/meetup-presentations_newcastle/tree/master/workshop_and_tutorials;dir
.gitignore;https://github.com/rladies/meetup-presentations_newyork/blob/master/.gitignore;file
README.md;https://github.com/rladies/meetup-presentations_newyork/blob/master/README.md;file
RLadiesWorkshop20170817.pdf;https://github.com/rladies/meetup-presentations_newyork/blob/master/RLadiesWorkshop20170817.pdf;file
.gitignore;https://github.com/rladies/meetup-presentations_novi-sad/blob/master/.gitignore;file
Meetup Presentations;https://github.com/rladies/meetup-presentations_novi-sad/tree/master/Meetup%20Presentations;dir
README.md;https://github.com/rladies/meetup-presentations_novi-sad/blob/master/README.md;file
prvaFotka.jpg;https://github.com/rladies/meetup-presentations_novi-sad/blob/master/prvaFotka.jpg;file
titanic3.csv;https://github.com/rladies/meetup-presentations_novi-sad/blob/master/titanic3.csv;file
titanic3.txt;https://github.com/rladies/meetup-presentations_novi-sad/blob/master/titanic3.txt;file
titanic3.xls;https://github.com/rladies/meetup-presentations_novi-sad/blob/master/titanic3.xls;file
titanic3.xlsx;https://github.com/rladies/meetup-presentations_novi-sad/blob/master/titanic3.xlsx;file
2019-01-23_Workshop;https://github.com/rladies/meetup-presentations_orlando/tree/master/2019-01-23_Workshop;dir
R-Ladies-Orlando-Launch.pptx;https://github.com/rladies/meetup-presentations_orlando/blob/master/R-Ladies-Orlando-Launch.pptx;file
README.md;https://github.com/rladies/meetup-presentations_orlando/blob/master/README.md;file
SampleStudents.csv;https://github.com/rladies/meetup-presentations_orlando/blob/master/SampleStudents.csv;file
dplyr_2.pdf;https://github.com/rladies/meetup-presentations_orlando/blob/master/dplyr_2.pdf;file
dplyr_part1.R;https://github.com/rladies/meetup-presentations_orlando/blob/master/dplyr_part1.R;file
2018-04-23-external-images-to-plots;https://github.com/rladies/meetup-presentations_oslo/tree/master/2018-04-23-external-images-to-plots;dir
README.md;https://github.com/rladies/meetup-presentations_oslo/blob/master/README.md;file
bayesian-methods;https://github.com/rladies/meetup-presentations_oslo/tree/master/bayesian-methods;dir
data_tidying_Mo;https://github.com/rladies/meetup-presentations_oslo/tree/master/data_tidying_Mo;dir
launch-oslo;https://github.com/rladies/meetup-presentations_oslo/tree/master/launch-oslo;dir
rstudioConf2020;https://github.com/rladies/meetup-presentations_oslo/tree/master/rstudioConf2020;dir
shiny-workshop;https://github.com/rladies/meetup-presentations_oslo/tree/master/shiny-workshop;dir
topic_model;https://github.com/rladies/meetup-presentations_oslo/tree/master/topic_model;dir
.gitignore;https://github.com/rladies/meetup-presentations_paris/blob/master/.gitignore;file
README.md;https://github.com/rladies/meetup-presentations_paris/blob/master/README.md;file
2018_02;https://github.com/rladies/meetup-presentations_philadelphia/tree/master/2018_02;dir
2018_03;https://github.com/rladies/meetup-presentations_philadelphia/tree/master/2018_03;dir
2018_05;https://github.com/rladies/meetup-presentations_philadelphia/tree/master/2018_05;dir
2018_06;https://github.com/rladies/meetup-presentations_philadelphia/tree/master/2018_06;dir
2018_08;https://github.com/rladies/meetup-presentations_philadelphia/tree/master/2018_08;dir
2018_09;https://github.com/rladies/meetup-presentations_philadelphia/tree/master/2018_09;dir
2018_10_October.md;https://github.com/rladies/meetup-presentations_philadelphia/blob/master/2018_10_October.md;file
2018_11;https://github.com/rladies/meetup-presentations_philadelphia/tree/master/2018_11;dir
2018_12;https://github.com/rladies/meetup-presentations_philadelphia/tree/master/2018_12;dir
2019_01;https://github.com/rladies/meetup-presentations_philadelphia/tree/master/2019_01;dir
2019_04;https://github.com/rladies/meetup-presentations_philadelphia/tree/master/2019_04;dir
2019_06;https://github.com/rladies/meetup-presentations_philadelphia/tree/master/2019_06;dir
2019_07;https://github.com/rladies/meetup-presentations_philadelphia/tree/master/2019_07;dir
2019_09_September.md;https://github.com/rladies/meetup-presentations_philadelphia/blob/master/2019_09_September.md;file
2019_10;https://github.com/rladies/meetup-presentations_philadelphia/tree/master/2019_10;dir
2019_11;https://github.com/rladies/meetup-presentations_philadelphia/tree/master/2019_11;dir
2019_12_December.md;https://github.com/rladies/meetup-presentations_philadelphia/blob/master/2019_12_December.md;file
2020_01;https://github.com/rladies/meetup-presentations_philadelphia/tree/master/2020_01;dir
README.md;https://github.com/rladies/meetup-presentations_philadelphia/blob/master/README.md;file
.gitignore;https://github.com/rladies/meetup-presentations_portland/blob/master/.gitignore;file
README.md;https://github.com/rladies/meetup-presentations_portland/blob/master/README.md;file
README.md;https://github.com/rladies/meetup-presentations_puebla/blob/master/README.md;file
21Dec2019;https://github.com/rladies/meetup-presentations_pune/tree/master/21Dec2019;dir
22Feb2020;https://github.com/rladies/meetup-presentations_pune/tree/master/22Feb2020;dir
25Jan2020;https://github.com/rladies/meetup-presentations_pune/tree/master/25Jan2020;dir
README.md;https://github.com/rladies/meetup-presentations_pune/blob/master/README.md;file
2_MeetUp_01-2018;https://github.com/rladies/meetup-presentations_quito/tree/master/2_MeetUp_01-2018;dir
3_MeetUp_02-2018;https://github.com/rladies/meetup-presentations_quito/tree/master/3_MeetUp_02-2018;dir
README.md;https://github.com/rladies/meetup-presentations_quito/blob/master/README.md;file
Apresentacao_RLadiesRec.pdf;https://github.com/rladies/meetup-presentations_recife/blob/master/Apresentacao_RLadiesRec.pdf;file
README.md;https://github.com/rladies/meetup-presentations_recife/blob/master/README.md;file
README.md;https://github.com/rladies/meetup-presentations_rio/blob/master/README.md;file
README.md;https://github.com/rladies/meetup-presentations_riverside/blob/master/README.md;file
.gitignore;https://github.com/rladies/meetup-presentations_rotterdam/blob/master/.gitignore;file
How diversely do we read;https://github.com/rladies/meetup-presentations_rotterdam/tree/master/How%20diversely%20do%20we%20read;dir
How to use Blogdown;https://github.com/rladies/meetup-presentations_rotterdam/tree/master/How%20to%20use%20Blogdown;dir
Introduction R-Ladies Rotterdam;https://github.com/rladies/meetup-presentations_rotterdam/tree/master/Introduction%20R-Ladies%20Rotterdam;dir
Introduction dplyr;https://github.com/rladies/meetup-presentations_rotterdam/tree/master/Introduction%20dplyr;dir
Introduction git;https://github.com/rladies/meetup-presentations_rotterdam/tree/master/Introduction%20git;dir
Introduction tableone;https://github.com/rladies/meetup-presentations_rotterdam/tree/master/Introduction%20tableone;dir
README.html;https://github.com/rladies/meetup-presentations_rotterdam/blob/master/README.html;file
README.md;https://github.com/rladies/meetup-presentations_rotterdam/blob/master/README.md;file
Tidyverse special edition. Workshop;https://github.com/rladies/meetup-presentations_rotterdam/tree/master/Tidyverse%20special%20edition.%20Workshop;dir
Using R for my research;https://github.com/rladies/meetup-presentations_rotterdam/tree/master/Using%20R%20for%20my%20research;dir
Work happier - Project oriented workflow;https://github.com/rladies/meetup-presentations_rotterdam/tree/master/Work%20happier%20-%20Project%20oriented%20workflow;dir
meetup-presentations_rotterdam.Rproj;https://github.com/rladies/meetup-presentations_rotterdam/blob/master/meetup-presentations_rotterdam.Rproj;file
.gitignore;https://github.com/rladies/meetup-presentations_rtp/blob/master/.gitignore;file
2016-09-22-data-manipulation;https://github.com/rladies/meetup-presentations_rtp/tree/master/2016-09-22-data-manipulation;dir
2016-10-15-data-viz-ggplot2;https://github.com/rladies/meetup-presentations_rtp/tree/master/2016-10-15-data-viz-ggplot2;dir
2016-12-13-rmarkdown;https://github.com/rladies/meetup-presentations_rtp/tree/master/2016-12-13-rmarkdown;dir
2017-02-09-rgitgithub;https://github.com/rladies/meetup-presentations_rtp/tree/master/2017-02-09-rgitgithub;dir
2017-03-09-shiny;https://github.com/rladies/meetup-presentations_rtp/tree/master/2017-03-09-shiny;dir
2017-09-19-tibbles;https://github.com/rladies/meetup-presentations_rtp/tree/master/2017-09-19-tibbles;dir
2017-10-26-purrr;https://github.com/rladies/meetup-presentations_rtp/tree/master/2017-10-26-purrr;dir
2017-11-27-web-apis;https://github.com/rladies/meetup-presentations_rtp/tree/master/2017-11-27-web-apis;dir
2018-07-19-sf;https://github.com/rladies/meetup-presentations_rtp/tree/master/2018-07-19-sf;dir
2019-03-06-ggplot2;https://github.com/rladies/meetup-presentations_rtp/tree/master/2019-03-06-ggplot2;dir
2019-06-27-blogdown;https://github.com/rladies/meetup-presentations_rtp/tree/master/2019-06-27-blogdown;dir
2019-07-31-rmarkdown;https://github.com/rladies/meetup-presentations_rtp/tree/master/2019-07-31-rmarkdown;dir
2019-10-10-data-from-pdf;https://github.com/rladies/meetup-presentations_rtp/tree/master/2019-10-10-data-from-pdf;dir
CODEOFCONDUCT.md;https://github.com/rladies/meetup-presentations_rtp/blob/master/CODEOFCONDUCT.md;file
README.md;https://github.com/rladies/meetup-presentations_rtp/blob/master/README.md;file
meetup-presentations-rtp.Rproj;https://github.com/rladies/meetup-presentations_rtp/blob/master/meetup-presentations-rtp.Rproj;file
.DS_Store;https://github.com/rladies/meetup-presentations_sandiego/blob/master/.DS_Store;file
.gitignore;https://github.com/rladies/meetup-presentations_sandiego/blob/master/.gitignore;file
2017-07-13_rmarkdown;https://github.com/rladies/meetup-presentations_sandiego/tree/master/2017-07-13_rmarkdown;dir
2017-09-20_shiny;https://github.com/rladies/meetup-presentations_sandiego/tree/master/2017-09-20_shiny;dir
2017-11-21_lightningroundtalks;https://github.com/rladies/meetup-presentations_sandiego/tree/master/2017-11-21_lightningroundtalks;dir
2017-12-12_ggplot2maps;https://github.com/rladies/meetup-presentations_sandiego/tree/master/2017-12-12_ggplot2maps;dir
2018-03-27_uscensus;https://github.com/rladies/meetup-presentations_sandiego/tree/master/2018-03-27_uscensus;dir
2018-04-24_minihackathon;https://github.com/rladies/meetup-presentations_sandiego/tree/master/2018-04-24_minihackathon;dir
2018-07-05_blogdown;https://github.com/rladies/meetup-presentations_sandiego/tree/master/2018-07-05_blogdown;dir
2018-09-20_kaggle_titanic;https://github.com/rladies/meetup-presentations_sandiego/tree/master/2018-09-20_kaggle_titanic;dir
2018-10-23_web_scraping;https://github.com/rladies/meetup-presentations_sandiego/tree/master/2018-10-23_web_scraping;dir
2019-01-24_harassment_bias_hackathon;https://github.com/rladies/meetup-presentations_sandiego/tree/master/2019-01-24_harassment_bias_hackathon;dir
2019-02-28_love_song_sentiment_analysis;https://github.com/rladies/meetup-presentations_sandiego/tree/master/2019-02-28_love_song_sentiment_analysis;dir
2019-03-19_getting_job_data_science;https://github.com/rladies/meetup-presentations_sandiego/tree/master/2019-03-19_getting_job_data_science;dir
2019-05-28_Shiny-Katie;https://github.com/rladies/meetup-presentations_sandiego/tree/master/2019-05-28_Shiny-Katie;dir
2019-07-24_aRt-Viola;https://github.com/rladies/meetup-presentations_sandiego/tree/master/2019-07-24_aRt-Viola;dir
2020-01-29_AWS_Katie;https://github.com/rladies/meetup-presentations_sandiego/tree/master/2020-01-29_AWS_Katie;dir
book-club_r4ds;https://github.com/rladies/meetup-presentations_sandiego/tree/master/book-club_r4ds;dir
.github;https://github.com/rladies/meetup-presentations_sanfrancisco/tree/master/.github;dir
.gitignore;https://github.com/rladies/meetup-presentations_sanfrancisco/blob/master/.gitignore;file
2019-01-22_January-Lightning-Talks;https://github.com/rladies/meetup-presentations_sanfrancisco/tree/master/2019-01-22_January-Lightning-Talks;dir
2019-02-07_Friendly_introduction_to_writing_a_R-Package;https://github.com/rladies/meetup-presentations_sanfrancisco/tree/master/2019-02-07_Friendly_introduction_to_writing_a_R-Package;dir
2019-07-17_Bayesian_analysis_in_R_via_stan;https://github.com/rladies/meetup-presentations_sanfrancisco/tree/master/2019-07-17_Bayesian_analysis_in_R_via_stan;dir
2019-07-17_using_python_from_R;https://github.com/rladies/meetup-presentations_sanfrancisco/tree/master/2019-07-17_using_python_from_R;dir
README.md;https://github.com/rladies/meetup-presentations_sanfrancisco/blob/master/README.md;file
Speaker Details;https://github.com/rladies/meetup-presentations_sanfrancisco/tree/master/Speaker%20Details;dir
worskhop-series;https://github.com/rladies/meetup-presentations_sanfrancisco/tree/master/worskhop-series;dir
.gitignore;https://github.com/rladies/meetup-presentations_sanjose/blob/master/.gitignore;file
README.md;https://github.com/rladies/meetup-presentations_sanjose/blob/master/README.md;file
.gitignore;https://github.com/rladies/meetup-presentations_santabarbara/blob/gh-pages/.gitignore;file
2018_04_10_kickoff;https://github.com/rladies/meetup-presentations_santabarbara/tree/gh-pages/2018_04_10_kickoff;dir
2018_05_31_lightningtalks;https://github.com/rladies/meetup-presentations_santabarbara/tree/gh-pages/2018_05_31_lightningtalks;dir
2018_08_22_mobprogramming;https://github.com/rladies/meetup-presentations_santabarbara/tree/gh-pages/2018_08_22_mobprogramming;dir
2018_11_30_special_guest_jenny_bryan;https://github.com/rladies/meetup-presentations_santabarbara/tree/gh-pages/2018_11_30_special_guest_jenny_bryan;dir
2019_03_14_streamlined_workflows;https://github.com/rladies/meetup-presentations_santabarbara/tree/gh-pages/2019_03_14_streamlined_workflows;dir
2019_05_15_intro_to_tidyverse;https://github.com/rladies/meetup-presentations_santabarbara/tree/gh-pages/2019_05_15_intro_to_tidyverse;dir
2019_10_30_shiny_basics;https://github.com/rladies/meetup-presentations_santabarbara/tree/gh-pages/2019_10_30_shiny_basics;dir
LICENSE;https://github.com/rladies/meetup-presentations_santabarbara/blob/gh-pages/LICENSE;file
README.md;https://github.com/rladies/meetup-presentations_santabarbara/blob/gh-pages/README.md;file
meetup-presentations_santabarbara.Rproj;https://github.com/rladies/meetup-presentations_santabarbara/blob/gh-pages/meetup-presentations_santabarbara.Rproj;file
README.md;https://github.com/rladies/meetup-presentations_santafe/blob/master/README.md;file
eventos;https://github.com/rladies/meetup-presentations_santafe/tree/master/eventos;dir
recursos;https://github.com/rladies/meetup-presentations_santafe/tree/master/recursos;dir
AgroMineriadeDatosITES.ppt;https://github.com/rladies/meetup-presentations_santarosa/blob/master/AgroMineriadeDatosITES.ppt;file
AgroTICS.ppt;https://github.com/rladies/meetup-presentations_santarosa/blob/master/AgroTICS.ppt;file
R-Ladies - Presentación modelos mixtos_ITES.pptx;https://github.com/rladies/meetup-presentations_santarosa/blob/master/R-Ladies%20-%20Presentaci%C3%B3n%20modelos%20mixtos_ITES.pptx;file
R-Ladies-Entrevista-ElFaro.mp3;https://github.com/rladies/meetup-presentations_santarosa/blob/master/R-Ladies-Entrevista-ElFaro.mp3;file
R-LadiesPampaSeg.pptx;https://github.com/rladies/meetup-presentations_santarosa/blob/master/R-LadiesPampaSeg.pptx;file
README.md;https://github.com/rladies/meetup-presentations_santarosa/blob/master/README.md;file
RLadies_AgroInformatica.pdf;https://github.com/rladies/meetup-presentations_santarosa/blob/master/RLadies_AgroInformatica.pdf;file
RLadies_AgroInformatica_2018.pptx;https://github.com/rladies/meetup-presentations_santarosa/blob/master/RLadies_AgroInformatica_2018.pptx;file
RLadies_ITES_Junio2017.pptx;https://github.com/rladies/meetup-presentations_santarosa/blob/master/RLadies_ITES_Junio2017.pptx;file
RdesdeCero;https://github.com/rladies/meetup-presentations_santarosa/tree/master/RdesdeCero;dir
TallerRMarkdown;https://github.com/rladies/meetup-presentations_santarosa/tree/master/TallerRMarkdown;dir
photos;https://github.com/rladies/meetup-presentations_santarosa/tree/master/photos;dir
Meetup;https://github.com/rladies/meetup-presentations_santiago/tree/master/Meetup;dir
README.md;https://github.com/rladies/meetup-presentations_santiago/blob/master/README.md;file
README.md;https://github.com/rladies/meetup-presentations_sao-paulo/blob/master/README.md;file
pdf_presentations;https://github.com/rladies/meetup-presentations_sao-paulo/tree/master/pdf_presentations;dir
.gitignore;https://github.com/rladies/meetup-presentations_sarasota/blob/master/.gitignore;file
2018_01_08_inaugural;https://github.com/rladies/meetup-presentations_sarasota/tree/master/2018_01_08_inaugural;dir
2018_01_29_intro_R;https://github.com/rladies/meetup-presentations_sarasota/tree/master/2018_01_29_intro_R;dir
2018_03_18_Data_Wrangling_in_R;https://github.com/rladies/meetup-presentations_sarasota/tree/master/2018_03_18_Data_Wrangling_in_R;dir
2018_03_26_Data_Viz_ggplot2;https://github.com/rladies/meetup-presentations_sarasota/tree/master/2018_03_26_Data_Viz_ggplot2;dir
README.md;https://github.com/rladies/meetup-presentations_sarasota/blob/master/README.md;file
desktop.ini;https://github.com/rladies/meetup-presentations_sarasota/blob/master/desktop.ini;file
intro_r.Rmd;https://github.com/rladies/meetup-presentations_sarasota/blob/master/intro_r.Rmd;file
meetup-presentations_sarasota.Rproj;https://github.com/rladies/meetup-presentations_sarasota/blob/master/meetup-presentations_sarasota.Rproj;file
README.md;https://github.com/rladies/meetup-presentations_stlouis/blob/master/README.md;file
Getting Started with Shiny.pptx;https://github.com/rladies/meetup-presentations_stockholm/blob/master/Getting%20Started%20with%20Shiny.pptx;file
Getting Started with Shiny.zip;https://github.com/rladies/meetup-presentations_stockholm/blob/master/Getting%20Started%20with%20Shiny.zip;file
Ggplot2.zip;https://github.com/rladies/meetup-presentations_stockholm/blob/master/Ggplot2.zip;file
Intro to R-Ladies_ada_2019.pdf;https://github.com/rladies/meetup-presentations_stockholm/blob/master/Intro%20to%20R-Ladies_ada_2019.pdf;file
Intro to R.zip;https://github.com/rladies/meetup-presentations_stockholm/blob/master/Intro%20to%20R.zip;file
